Order,PID,MS SubClass,Lot Frontage,Lot Area,Overall Qual,Overall Cond,Year Built,Year Remod/Add,Mas Vnr Area,Exter Qual,Exter Cond,Bsmt Qual,Bsmt Cond,Bsmt Exposure,BsmtFin Type 1,BsmtFin SF 1,BsmtFin Type 2,BsmtFin SF 2,Bsmt Unf SF,Total Bsmt SF,Heating QC,1st Flr SF,2nd Flr SF,Low Qual Fin SF,Gr Liv Area,Bsmt Full Bath,Bsmt Half Bath,Full Bath,Half Bath,Bedroom AbvGr,Kitchen AbvGr,Kitchen Qual,TotRms AbvGrd,Functional,Fireplaces,Fireplace Qu,Garage Yr Blt,Garage Finish,Garage Cars,Garage Area,Garage Qual,Garage Cond,Paved Drive,Wood Deck SF,Open Porch SF,Enclosed Porch,3Ssn Porch,Screen Porch,Pool Area,Pool QC,Misc Val,Mo Sold,Yr Sold,SalePrice,SalePrice_log
2545,534400120,190,80.0,8800,6,7,1965,2000,0.0,3,4,3,3,1,4,901.0,3,252.0,34.0,1187.0,5,1565,0,0,1565,1.0,0.0,2,0,3,1,4,7,7,2,3,1965.0,2,1.0,299.0,3,3,2,200,25,211,0,0,0,0,460,6,2006,185900,12.132969552931216
2546,534403280,20,80.0,8800,6,6,1964,1964,425.0,3,3,3,3,0,3,553.0,0,0.0,698.0,1251.0,3,1251,0,0,1251,1.0,0.0,1,0,3,1,3,6,8,2,4,1964.0,2,1.0,461.0,3,3,2,0,116,0,0,0,0,0,700,3,2006,160000,11.982935344196433
2547,534403400,20,68.0,10368,6,6,1964,1964,112.0,3,3,3,3,0,4,260.0,1,748.0,0.0,1008.0,5,1488,0,0,1488,1.0,0.0,1,1,3,1,3,7,8,1,4,1964.0,3,2.0,430.0,3,3,2,154,60,0,0,0,0,0,0,4,2006,167000,12.025755079404917
2548,534403440,60,85.0,9350,5,6,1964,1964,0.0,3,3,3,3,0,4,360.0,0,0.0,360.0,720.0,4,720,720,0,1440,0.0,0.0,1,1,4,1,3,7,8,1,1,1964.0,3,2.0,480.0,3,3,2,0,32,240,0,0,0,0,0,7,2006,157500,11.967187086434018
2549,534427090,190,75.0,10382,6,5,1958,1958,105.0,3,2,3,3,3,4,513.0,0,0.0,75.0,588.0,3,1095,0,0,1095,1.0,0.0,1,0,2,1,3,6,8,0,0,1958.0,2,1.0,264.0,3,3,2,0,0,0,0,0,0,0,0,3,2006,140000,11.849404844423074
2550,534428060,20,69.0,8973,5,7,1958,1991,85.0,3,3,3,3,0,2,567.0,3,28.0,413.0,1008.0,3,1053,0,0,1053,0.0,1.0,1,1,3,1,5,6,8,0,0,1998.0,2,2.0,750.0,3,3,2,0,80,0,180,0,0,0,0,7,2006,150000,11.918397239722838
2551,534429130,20,80.0,10800,5,7,1960,1960,88.0,3,3,3,3,0,4,632.0,0,0.0,616.0,1248.0,5,1248,0,0,1248,1.0,0.0,1,0,3,1,3,6,8,0,0,1960.0,1,1.0,286.0,3,3,2,0,0,0,0,0,0,0,0,5,2006,151500,11.928347504569842
2552,534430050,30,60.0,8550,6,8,1934,1950,0.0,3,3,3,3,0,3,574.0,0,0.0,242.0,816.0,5,816,0,0,816,1.0,0.0,1,0,2,1,3,4,8,1,2,1949.0,1,1.0,240.0,3,3,2,228,0,40,0,0,0,0,0,7,2006,129800,11.773757787382696
2553,534430110,20,68.0,11425,5,6,1954,1954,0.0,3,3,3,3,0,3,486.0,0,0.0,522.0,1008.0,4,1008,0,0,1008,0.0,0.0,1,0,2,1,3,4,8,1,4,1954.0,2,1.0,275.0,3,3,2,0,0,120,0,0,0,0,0,7,2006,137000,11.827743504053695
2554,534431030,20,68.0,9724,5,7,1947,1950,0.0,3,3,3,3,0,0,0.0,0,0.0,938.0,938.0,5,1043,0,0,1043,0.0,0.0,1,0,2,1,3,5,8,1,4,1947.0,1,1.0,273.0,3,3,2,125,48,0,0,0,0,0,0,5,2006,137000,11.827743504053695
2555,534451050,50,51.0,4712,4,7,1946,1950,0.0,3,3,3,3,0,4,384.0,0,0.0,363.0,747.0,3,774,456,0,1230,1.0,0.0,1,1,3,1,3,5,8,0,0,1946.0,1,1.0,305.0,3,3,2,0,57,0,0,63,0,0,0,8,2006,121600,11.7085004721646
2556,534451120,30,51.0,5900,4,7,1923,1958,0.0,3,3,4,3,0,0,0.0,0,0.0,440.0,440.0,3,869,0,0,869,0.0,0.0,1,0,2,1,2,4,8,0,0,1979.0,0,0.0,0.0,0,0,2,0,0,0,0,0,0,0,0,8,2006,85500,11.356283350762888
2557,534451130,30,52.0,5825,4,5,1926,1953,108.0,3,4,2,3,1,0,0.0,0,0.0,600.0,600.0,4,747,0,0,747,0.0,0.0,1,0,1,1,3,5,8,0,0,1953.0,1,2.0,528.0,3,3,2,0,0,32,0,0,0,0,0,6,2006,79900,11.288543647320601
2558,534453150,50,92.0,7438,5,8,1908,1991,0.0,3,3,2,3,0,0,0.0,0,0.0,504.0,504.0,4,936,316,0,1252,0.0,0.0,1,0,3,1,3,5,8,0,0,1986.0,1,2.0,576.0,3,3,2,104,0,0,0,0,0,0,0,6,2006,127000,11.751950239425476
2559,534455080,20,80.0,9600,5,6,1961,1990,0.0,3,3,3,3,1,3,915.0,0,0.0,336.0,1251.0,3,1433,0,0,1433,1.0,0.0,1,0,3,1,3,7,7,1,4,1961.0,1,2.0,441.0,3,3,2,144,0,205,0,0,0,0,0,6,2006,161000,11.989165855127435
2560,534475160,20,89.0,10858,5,6,1952,1952,150.0,3,4,3,3,1,1,40.0,0,0.0,1404.0,1444.0,5,1624,0,0,1624,1.0,0.0,1,0,2,1,3,6,7,1,4,1952.0,2,1.0,240.0,3,3,2,0,40,324,0,0,0,0,0,7,2006,146500,11.89478753335453
2561,534476100,20,80.0,9600,5,5,1951,1951,144.0,3,3,3,3,0,4,996.0,0,0.0,60.0,1056.0,5,1216,0,0,1216,1.0,0.0,1,0,3,1,3,7,8,0,0,1951.0,2,1.0,280.0,3,3,2,0,0,0,0,0,0,0,0,5,2006,135000,11.813037464800539
2562,534477030,20,89.0,10680,5,3,1951,1951,44.0,3,3,3,2,0,1,756.0,0,0.0,1380.0,2136.0,3,2136,0,0,2136,0.0,0.0,2,0,4,1,3,7,5,0,0,1951.0,1,2.0,528.0,3,3,2,0,30,0,0,0,0,0,0,10,2006,137900,11.834291315386718
2563,534479130,50,79.0,9490,6,7,1941,1950,0.0,3,3,3,3,0,3,403.0,2,165.0,238.0,806.0,3,958,620,0,1578,1.0,0.0,1,0,3,1,2,5,8,2,3,1941.0,1,1.0,240.0,3,3,2,0,0,32,0,0,0,0,0,8,2006,133000,11.798111925972618
2564,534479240,60,79.0,9462,5,6,1949,1973,0.0,3,3,3,3,0,0,0.0,0,0.0,704.0,704.0,4,1024,704,0,1728,0.0,0.0,1,1,3,1,3,7,7,1,4,1949.0,1,1.0,234.0,3,3,2,245,60,0,0,0,0,0,0,7,2006,137000,11.827743504053695
2565,534479300,20,82.0,9888,5,6,1954,1975,0.0,3,4,3,3,0,3,486.0,0,0.0,450.0,936.0,3,936,0,0,936,0.0,0.0,1,0,2,1,3,5,8,0,0,1954.0,1,1.0,240.0,3,3,2,0,0,160,0,0,0,0,0,3,2006,121000,11.703554089007538
2566,535101110,90,68.0,8917,5,5,1967,1967,0.0,3,3,3,3,0,0,0.0,0,0.0,1584.0,1584.0,3,1584,0,0,1584,0.0,0.0,2,0,4,2,3,8,8,0,0,1967.0,1,2.0,506.0,3,3,2,0,0,0,0,0,0,0,0,10,2006,119000,11.686887175419702
2567,535103070,80,68.0,12700,6,5,1964,1964,0.0,3,3,3,3,0,4,939.0,0,0.0,307.0,1246.0,3,1246,0,0,1246,1.0,0.0,1,0,3,1,3,6,8,2,4,1964.0,2,2.0,441.0,3,3,2,0,69,0,0,0,0,0,0,11,2006,172000,12.055255569732177
2568,535105160,20,85.0,8500,5,3,1961,1961,203.0,3,3,3,3,0,2,600.0,0,0.0,635.0,1235.0,3,1235,0,0,1235,0.0,0.0,1,0,2,1,3,6,8,0,0,1961.0,1,2.0,480.0,3,3,2,0,0,0,0,0,0,0,0,12,2006,98600,11.498836682527127
2569,535125060,60,88.0,14200,7,6,1966,1966,309.0,3,3,3,3,0,2,445.0,0,0.0,479.0,924.0,5,1216,941,0,2157,0.0,0.0,2,1,4,1,4,8,8,2,4,1966.0,3,2.0,487.0,3,3,2,105,66,0,0,0,0,0,0,5,2006,226000,12.328294703023394
2570,535150240,20,75.0,9000,5,5,1954,1954,0.0,3,3,3,3,0,1,812.0,0,0.0,124.0,936.0,3,1128,0,0,1128,0.0,0.0,1,0,2,1,3,5,7,0,0,1954.0,1,1.0,286.0,3,3,2,0,0,0,0,0,0,0,0,6,2006,118000,11.678448377988165
2571,535150300,75,174.0,25419,8,4,1918,1990,0.0,4,4,3,3,0,5,1036.0,1,184.0,140.0,1360.0,4,1360,1360,392,3112,1.0,1.0,2,0,4,1,4,8,8,1,5,1918.0,1,2.0,795.0,3,3,2,0,16,552,0,0,512,5,0,3,2006,235000,12.367345048436391
2572,535151080,20,109.0,9723,6,7,1963,1963,332.0,3,3,3,3,0,0,0.0,0,0.0,1008.0,1008.0,3,1008,0,0,1008,0.0,0.0,1,0,2,1,3,5,8,0,0,1963.0,2,2.0,430.0,3,3,2,0,0,0,0,0,0,0,0,10,2006,135000,11.813037464800539
2573,535151130,90,70.0,7728,5,6,1962,1962,120.0,3,3,3,3,2,4,803.0,0,0.0,303.0,1106.0,3,1190,0,0,1190,1.0,0.0,1,0,3,1,3,6,8,0,0,1962.0,1,2.0,540.0,3,3,2,0,18,0,0,0,0,0,0,5,2006,132500,11.794345471549745
2574,535152070,80,70.0,8163,5,6,1959,1959,128.0,3,4,3,3,2,4,748.0,3,294.0,102.0,1144.0,3,1144,0,0,1144,1.0,0.0,1,0,3,1,3,6,8,1,3,1959.0,2,1.0,796.0,3,3,2,86,0,0,0,0,0,0,0,3,2006,143000,11.870606902224587
2575,535152280,20,70.0,8400,5,5,1957,1957,0.0,3,3,2,3,1,3,623.0,0,0.0,556.0,1179.0,4,1364,0,0,1364,0.0,0.0,1,1,3,1,3,6,8,1,4,1957.0,2,1.0,331.0,3,3,2,0,60,0,0,0,0,0,0,3,2006,132000,11.790564777297387
2576,535176050,20,80.0,11600,6,5,1960,1960,175.0,3,3,3,3,0,2,565.0,0,0.0,818.0,1383.0,3,1383,0,0,1383,0.0,0.0,1,1,3,1,3,7,8,0,0,1960.0,2,1.0,292.0,3,3,2,0,45,0,0,0,0,0,0,4,2006,145250,11.886218559372042
2577,535177100,20,68.0,9610,6,6,1958,1958,632.0,3,3,3,3,0,2,203.0,0,0.0,918.0,1121.0,5,1336,0,0,1336,0.0,0.0,1,1,3,1,3,7,8,1,3,1958.0,2,2.0,488.0,3,3,2,80,0,0,0,0,0,0,0,12,2006,162000,11.995357787034976
2578,535178100,80,125.0,10000,5,6,1956,1956,272.0,3,3,3,3,2,3,678.0,2,281.0,99.0,1058.0,5,1370,0,0,1370,1.0,0.0,1,0,3,1,3,6,8,1,3,1956.0,2,1.0,300.0,3,3,2,191,0,0,0,120,0,0,0,2,2006,148000,11.904974309480183
2579,535179050,20,69.0,14850,5,5,1957,1957,0.0,3,3,3,3,0,2,895.0,0,0.0,197.0,1092.0,3,1092,0,0,1092,1.0,0.0,1,0,2,1,3,6,8,1,3,1957.0,3,1.0,299.0,3,3,2,268,0,0,0,122,0,0,0,5,2006,141000,11.856522261533737
2580,535180020,20,72.0,10152,6,6,1956,1994,0.0,3,3,3,3,2,3,914.0,0,0.0,210.0,1124.0,5,1124,0,0,1124,1.0,0.0,1,0,3,1,3,6,8,1,3,1956.0,3,1.0,353.0,3,3,2,0,211,180,0,142,0,0,0,5,2006,153000,11.938199736300925
2581,535180070,20,72.0,10011,5,6,1957,1996,64.0,3,3,3,3,0,3,360.0,0,0.0,710.0,1070.0,3,1236,0,0,1236,0.0,1.0,1,0,2,1,4,6,7,1,2,1957.0,1,1.0,447.0,3,3,2,0,0,0,0,0,0,0,0,5,2006,134450,11.808955099378537
2582,535301010,90,68.0,7032,5,5,1979,1979,0.0,3,3,4,3,3,5,943.0,0,0.0,0.0,943.0,3,943,0,0,943,1.0,0.0,1,0,2,1,3,4,8,2,3,1979.0,1,2.0,600.0,3,3,2,42,0,0,0,0,0,0,0,12,2006,135960,11.820123358887447
2583,535301150,20,70.0,8092,6,8,1954,2000,176.0,3,4,3,3,0,4,824.0,0,0.0,226.0,1050.0,5,1050,0,0,1050,1.0,0.0,1,0,3,1,4,6,8,0,0,1954.0,2,1.0,286.0,3,3,2,0,0,0,0,0,0,0,0,6,2006,156000,11.957617696467539
2584,535303050,20,75.0,11310,6,5,1954,1954,0.0,3,3,3,3,0,0,0.0,0,0.0,1367.0,1367.0,5,1375,0,0,1375,0.0,0.0,1,0,2,1,3,5,8,1,3,1954.0,1,2.0,451.0,3,3,2,0,30,0,0,0,0,0,0,6,2006,140000,11.849404844423074
2585,535304020,20,66.0,12778,5,6,1952,2003,0.0,3,3,3,3,0,5,658.0,0,0.0,350.0,1008.0,5,1008,0,0,1008,1.0,0.0,1,0,2,1,3,4,8,0,0,1952.0,2,1.0,280.0,3,3,2,0,154,0,0,0,0,0,0,1,2006,139500,11.845827048676645
2586,535305120,20,75.0,10170,6,6,1951,1951,522.0,3,3,3,3,0,0,0.0,0,0.0,216.0,216.0,3,1575,0,0,1575,0.0,0.0,1,1,2,1,4,5,8,1,4,1951.0,1,2.0,400.0,3,3,2,0,0,0,0,0,0,0,0,6,2006,155000,11.951186847493476
2587,535325130,80,55.0,7700,5,7,1956,1956,0.0,3,3,4,3,0,3,271.0,0,0.0,30.0,301.0,5,1145,0,0,1145,0.0,0.0,1,0,3,1,3,6,6,0,0,1993.0,1,2.0,684.0,3,3,2,0,0,0,0,0,0,0,0,9,2006,127000,11.751950239425476
2588,535325340,20,65.0,11050,5,5,1956,1956,0.0,3,3,3,3,0,1,488.0,0,0.0,517.0,1005.0,5,1005,0,0,1005,0.0,0.0,1,0,2,1,3,6,8,1,3,1956.0,1,1.0,319.0,3,3,2,0,0,0,0,288,0,0,0,7,2006,133500,11.80186424743109
2589,535325350,20,80.0,13600,5,6,1955,1955,0.0,3,3,3,3,0,2,144.0,3,912.0,0.0,1056.0,4,1056,0,0,1056,1.0,0.0,1,1,3,1,3,6,8,0,0,1955.0,3,1.0,300.0,3,3,2,0,0,0,0,0,0,0,650,11,2006,125000,11.736077016252437
2590,535325450,20,85.0,15428,5,6,1951,1991,0.0,3,3,3,3,0,2,741.0,0,0.0,143.0,884.0,5,884,0,0,884,1.0,0.0,1,0,2,1,3,4,8,0,0,1951.0,3,1.0,270.0,3,3,2,0,0,0,0,195,0,0,0,6,2006,142000,11.863589378812122
2591,535325460,30,118.0,21299,7,5,1941,1963,0.0,4,3,3,3,0,0,0.0,0,0.0,929.0,929.0,5,2039,0,0,2039,1.0,0.0,1,1,3,1,3,7,7,3,4,1941.0,1,3.0,791.0,3,3,2,0,0,90,0,0,0,0,0,12,2006,167000,12.025755079404917
2592,535327210,20,70.0,13300,5,5,1956,2001,0.0,3,3,3,3,0,2,494.0,0,0.0,521.0,1015.0,4,1384,0,0,1384,1.0,0.0,1,0,2,1,3,6,7,0,0,2001.0,1,2.0,896.0,3,3,2,75,0,0,323,0,0,0,400,6,2006,159000,11.976665770490767
2593,535353180,190,94.0,22136,5,5,1925,1975,0.0,3,2,3,3,1,5,1018.0,0,0.0,1153.0,2171.0,3,1392,1248,0,2640,2.0,0.0,2,1,5,1,3,10,4,1,4,1977.0,2,3.0,1008.0,3,3,0,631,48,148,0,0,0,0,0,7,2006,180000,12.100717685412471
2594,535354130,50,50.0,7500,6,6,1947,1950,0.0,3,3,3,3,0,0,0.0,0,0.0,784.0,784.0,5,900,412,0,1312,0.0,0.0,1,1,3,1,3,6,8,0,0,1953.0,1,2.0,649.0,3,3,2,0,28,0,0,0,0,0,0,10,2006,127000,11.751950239425476
2595,535355100,50,50.0,7000,6,6,1924,1950,0.0,3,4,2,3,0,1,617.0,0,0.0,0.0,617.0,4,865,445,0,1310,0.0,0.0,2,0,2,1,3,6,7,0,0,1924.0,1,1.0,398.0,3,3,2,0,0,126,0,0,0,0,0,5,2006,112000,11.626263078808801
2596,535375040,30,60.0,10410,3,8,1930,2001,0.0,3,4,3,3,0,0,0.0,0,0.0,713.0,713.0,5,713,0,0,713,0.0,0.0,1,0,2,1,4,5,8,0,0,1936.0,1,1.0,371.0,2,2,0,0,75,161,0,0,0,0,0,10,2006,99800,11.510933482289435
2597,535376090,20,90.0,5400,5,7,1954,2000,0.0,3,4,3,3,0,2,415.0,0,0.0,418.0,833.0,5,833,0,0,833,0.0,0.0,1,0,2,1,4,4,8,0,0,1955.0,1,1.0,326.0,3,3,2,0,0,0,0,0,0,0,0,8,2006,117000,11.669937760751914
2598,535376100,30,60.0,5400,5,6,1921,1968,0.0,3,3,3,3,0,0,0.0,0,0.0,1073.0,1073.0,5,1073,0,0,1073,0.0,0.0,1,0,2,1,3,4,8,0,0,1968.0,1,1.0,326.0,3,3,2,0,0,112,0,0,0,0,0,12,2006,108480,11.59433032142082
2599,535377070,30,60.0,10914,3,3,1929,1950,0.0,3,2,3,3,1,0,0.0,0,0.0,715.0,715.0,2,715,0,0,715,0.0,0.0,1,0,2,1,3,4,8,0,0,1967.0,1,2.0,660.0,2,3,0,0,0,75,0,112,0,0,0,8,2006,68000,11.127277689932466
2600,535377100,50,60.0,7008,4,8,1900,1998,0.0,3,4,2,2,0,0,0.0,0,0.0,448.0,448.0,5,448,272,0,720,0.0,0.0,1,0,1,1,2,5,8,0,0,1900.0,1,1.0,280.0,2,3,2,0,0,70,0,0,0,0,0,3,2006,86900,11.372524818667134
2601,535379100,30,60.0,10800,5,6,1920,1950,0.0,3,3,3,3,0,2,821.0,0,0.0,299.0,1120.0,5,1130,0,0,1130,1.0,0.0,1,0,2,1,3,5,8,1,4,1970.0,1,2.0,720.0,3,3,2,229,0,0,0,0,0,0,0,6,2006,120000,11.695255355062795
2602,535380010,70,60.0,7200,6,8,1915,1950,0.0,3,5,3,3,0,2,338.0,0,0.0,325.0,663.0,5,774,821,0,1595,0.0,0.0,2,0,3,1,3,7,8,1,4,1974.0,1,2.0,528.0,3,3,2,49,0,231,0,0,0,0,0,4,2006,155500,11.954407441448915
2603,535380130,50,60.0,10818,4,4,1910,1950,0.0,3,3,2,3,0,0,0.0,0,0.0,1077.0,1077.0,3,981,779,0,1760,0.0,0.0,1,1,4,1,3,7,8,1,3,1935.0,1,2.0,648.0,2,3,2,120,0,96,0,0,0,0,0,2,2006,80000,11.289794413577894
2604,535381060,50,60.0,10410,3,4,1915,1950,0.0,3,3,3,3,0,0,0.0,0,0.0,672.0,672.0,3,694,520,0,1214,0.0,0.0,1,0,3,1,3,6,8,0,0,1998.0,1,3.0,936.0,3,3,2,216,0,160,0,0,0,0,0,1,2006,105000,11.561725152903833
2605,535382020,190,60.0,10800,5,4,1900,1970,0.0,3,2,3,2,0,3,664.0,0,0.0,290.0,954.0,3,1766,648,0,2414,0.0,0.0,2,0,3,2,3,10,5,1,4,1970.0,1,2.0,520.0,3,2,0,142,0,0,0,0,0,0,0,5,2006,160000,11.982935344196433
2606,535382130,50,60.0,10800,5,8,1936,1989,0.0,3,3,2,3,0,4,626.0,0,0.0,170.0,796.0,4,1096,370,0,1466,0.0,1.0,2,0,3,1,4,7,7,1,3,1950.0,1,2.0,566.0,3,3,2,436,21,0,0,0,0,0,500,4,2006,170000,12.04355959836804
2607,535401140,20,84.0,8658,6,5,1965,1965,101.0,3,3,3,3,0,2,643.0,0,0.0,445.0,1088.0,5,1324,0,0,1324,0.0,0.0,2,0,3,1,3,6,8,1,3,1965.0,2,2.0,440.0,3,3,2,0,138,0,0,0,0,0,0,12,2006,160000,11.982935344196433
2608,535402070,80,85.0,13400,5,5,1966,1966,1047.0,3,3,3,3,2,4,516.0,3,128.0,380.0,1024.0,3,1086,0,0,1086,1.0,0.0,1,0,3,1,3,6,8,1,4,1966.0,2,2.0,484.0,3,3,2,0,0,0,0,0,0,0,0,6,2006,159950,11.982622797311857
2609,535402100,80,83.0,10184,6,5,1963,1963,379.0,3,3,3,3,2,4,580.0,0,0.0,503.0,1083.0,3,1146,0,0,1146,0.0,1.0,1,0,3,1,3,6,8,1,4,1963.0,1,1.0,294.0,3,3,2,345,75,0,0,0,0,0,0,6,2006,165000,12.013706813470414
2610,535402220,50,77.0,9786,6,7,1962,1981,0.0,3,3,3,3,0,2,600.0,0,0.0,312.0,912.0,3,1085,649,0,1734,0.0,0.0,1,1,3,1,4,7,8,1,4,1962.0,2,2.0,440.0,3,3,2,0,0,0,0,128,0,0,0,6,2006,159000,11.976665770490767
2611,535402230,20,77.0,9510,6,5,1962,1985,161.0,3,3,3,3,0,4,701.0,0,0.0,434.0,1135.0,5,1207,0,0,1207,0.0,0.0,1,1,3,1,3,6,8,0,0,1962.0,2,1.0,264.0,3,3,2,0,240,0,0,0,0,0,0,5,2006,147000,11.898194668458823
2612,535403040,20,66.0,7800,5,5,1964,1964,0.0,3,3,3,3,0,2,312.0,1,600.0,0.0,912.0,3,912,0,0,912,0.0,0.0,1,0,2,1,3,5,8,0,0,1964.0,1,1.0,288.0,3,3,2,0,0,0,0,0,0,0,0,11,2006,115000,11.652696102959753
2613,535403150,20,79.0,8910,6,6,1959,1959,0.0,3,3,3,3,1,4,655.0,0,0.0,0.0,655.0,5,1194,0,0,1194,0.0,1.0,1,0,3,1,3,6,8,1,2,1954.0,3,2.0,539.0,3,3,2,0,0,192,0,0,0,0,0,7,2006,159500,11.979805470779858
2614,535403200,20,60.0,7332,6,6,1959,1959,207.0,3,3,3,3,0,3,414.0,0,0.0,450.0,864.0,5,864,0,0,864,1.0,0.0,1,0,2,1,4,4,8,0,0,1959.0,1,1.0,288.0,3,3,2,168,0,0,0,0,0,0,0,10,2006,120000,11.695255355062795
2615,535404080,20,73.0,7100,5,7,1957,1957,0.0,3,3,3,3,0,5,708.0,0,0.0,108.0,816.0,3,816,0,0,816,1.0,0.0,1,0,2,1,3,5,8,0,0,1957.0,1,1.0,308.0,3,3,2,0,0,0,0,0,0,0,0,7,2006,129900,11.774527900858468
2616,535425040,20,80.0,10800,6,6,1961,1992,104.0,3,3,3,3,0,2,913.0,0,0.0,400.0,1313.0,3,1773,0,0,1773,1.0,0.0,2,0,3,1,3,6,6,2,3,1961.0,2,2.0,418.0,3,3,2,355,98,0,0,144,0,0,0,8,2006,183000,12.117246896289503
2617,535425050,20,86.0,11650,7,5,1959,1959,58.0,3,3,0,0,0,0,0.0,0,0.0,0.0,0.0,4,1472,0,0,1472,0.0,0.0,2,0,2,1,4,5,8,1,4,1959.0,1,2.0,484.0,3,3,2,0,68,0,0,227,0,0,0,6,2006,157500,11.967187086434018
2618,535425080,60,68.0,18275,7,8,1962,1998,0.0,3,3,3,3,3,4,636.0,0,0.0,802.0,1438.0,3,1900,548,0,2448,1.0,0.0,3,0,3,1,3,9,8,2,4,1962.0,2,2.0,441.0,3,3,2,520,102,0,0,0,0,0,0,9,2006,277500,12.533579815765737
2619,535426195,20,47.0,16321,5,6,1957,1997,0.0,3,3,3,3,3,3,1277.0,0,0.0,207.0,1484.0,3,1600,0,0,1600,1.0,0.0,1,0,2,1,3,6,8,2,4,1957.0,2,1.0,319.0,3,3,2,288,258,0,0,0,0,0,0,12,2006,207500,12.242891437918386
2620,535450100,50,60.0,12144,4,6,1950,1950,0.0,3,3,3,3,0,2,455.0,0,0.0,455.0,910.0,4,910,611,0,1521,0.0,0.0,1,1,3,1,4,6,6,0,0,1950.0,1,1.0,597.0,2,3,2,199,0,168,0,0,0,0,0,9,2006,147500,11.901590234400047
2621,535450180,50,60.0,10800,4,4,1949,1950,0.0,3,3,3,3,0,0,0.0,0,0.0,720.0,720.0,3,720,472,0,1192,0.0,0.0,1,1,4,1,3,6,8,0,0,1979.0,0,0.0,0.0,0,0,2,0,0,0,0,0,0,0,0,12,2006,135000,11.813037464800539
2622,535451190,20,60.0,7200,5,7,1950,1950,0.0,3,3,0,0,0,0,0.0,0,0.0,0.0,0.0,3,1040,0,0,1040,0.0,0.0,1,0,2,1,3,5,8,0,0,1950.0,1,2.0,625.0,3,3,2,0,0,0,0,0,0,0,0,6,2006,109500,11.603688960617083
2623,535451210,20,60.0,7200,4,5,1950,1950,0.0,3,3,0,0,0,0,0.0,0,0.0,0.0,0.0,3,1040,0,0,1040,0.0,0.0,1,0,2,1,3,4,8,0,0,1950.0,1,2.0,420.0,3,3,2,0,29,0,0,0,0,0,0,7,2006,109900,11.60733523953139
2624,535453160,20,70.0,7560,5,5,1959,1959,0.0,3,3,3,3,0,1,369.0,0,0.0,671.0,1040.0,3,1040,0,0,1040,0.0,0.0,1,0,3,1,3,6,8,0,0,1959.0,2,1.0,286.0,3,3,2,140,0,252,0,0,0,0,0,7,2006,133700,11.803361242493628
2625,535454030,90,60.0,8544,3,4,1950,1950,0.0,3,3,0,0,0,0,0.0,0,0.0,0.0,0.0,2,1040,0,0,1040,0.0,0.0,2,0,2,2,3,6,8,0,0,1950.0,1,2.0,400.0,3,2,2,0,0,0,0,0,0,0,0,12,2006,81400,11.307142836927456
2626,535454050,90,68.0,8544,3,4,1949,1950,340.0,3,3,0,0,0,0,0.0,0,0.0,0.0,0.0,2,1040,0,0,1040,0.0,0.0,2,0,2,2,3,6,8,0,0,1949.0,1,2.0,400.0,3,3,2,0,0,0,0,0,0,0,0,5,2006,87500,11.37940550085183
2627,535454060,90,60.0,8544,3,4,1950,1950,0.0,3,3,0,0,0,0,0.0,0,0.0,0.0,0.0,4,1040,0,0,1040,0.0,0.0,2,0,2,2,3,6,8,0,0,1949.0,1,2.0,400.0,3,3,2,0,0,0,0,0,0,0,0,7,2006,93500,11.445727410406752
2628,535456010,90,75.0,8512,5,5,1960,1960,0.0,3,3,3,2,0,0,0.0,0,0.0,1556.0,1556.0,3,1556,0,0,1556,0.0,0.0,2,0,4,2,3,8,8,0,0,1979.0,0,0.0,0.0,0,0,2,0,0,0,0,0,0,0,0,9,2006,119000,11.686887175419702
2629,535456020,20,70.0,7945,5,6,1959,1959,0.0,3,3,3,3,0,4,179.0,3,506.0,465.0,1150.0,5,1150,0,0,1150,1.0,0.0,1,0,3,1,3,6,8,0,0,1959.0,2,1.0,300.0,3,3,2,0,0,0,0,0,0,0,0,5,2006,141000,11.856522261533737
2630,535457070,20,70.0,7000,5,4,1961,1961,0.0,3,3,3,3,0,5,781.0,0,0.0,369.0,1150.0,3,1150,0,0,1150,0.0,0.0,1,0,3,1,3,6,8,0,0,1961.0,2,1.0,288.0,3,3,2,0,0,0,0,162,0,0,0,7,2006,146000,11.891368749982085
2631,535477060,60,69.0,7590,6,5,1966,1966,266.0,3,3,3,3,0,3,512.0,0,0.0,148.0,660.0,3,660,688,0,1348,0.0,0.0,1,1,3,1,3,6,8,1,2,1966.0,2,2.0,453.0,3,3,2,188,108,0,0,0,0,0,0,7,2006,155000,11.951186847493476
2632,535478010,85,69.0,10205,5,5,1962,1962,0.0,3,3,3,3,2,3,784.0,0,0.0,141.0,925.0,3,999,0,0,999,1.0,0.0,1,0,3,1,3,6,8,0,0,1962.0,1,1.0,300.0,3,3,2,150,72,0,0,0,0,0,0,5,2006,134500,11.80932691294063
2633,535478070,20,74.0,7400,7,6,1962,1962,0.0,3,3,3,3,0,1,809.0,0,0.0,236.0,1045.0,4,1045,0,0,1045,1.0,0.0,1,0,3,1,3,6,8,0,0,1962.0,1,2.0,528.0,3,3,2,0,0,0,0,0,0,0,0,3,2006,120000,11.695255355062795
